Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,30,9,0,105,12,3,102.504,12.968,446.647,414.536
1,30,10,38,193,12,3,229.931,16.14,986.36,941.389
1,30,11,0,135,12,3,130.899,14.063,567.599,532.813
1,30,12,1,175,12,3,172.975,14.826,747.473,708.488
1,30,13,0,143,12,3,139.257,14.114,603.704,568.096
1,30,14,0,129,12,3,125.893,13.694,546.792,512.474
1,30,15,48,131,11,3,163.279,13.567,704.642,666.68
1,30,16,0,30,10,2,28.44,9.289,125.953,100.359
1,30,17,0,0,9,2,0,9,0,0
1,30,18,0,0,9,2,0,9,0,0
1,30,19,0,0,8,2,0,8,0,0
1,30,20,0,0,7,2,0,7,0,0
1,30,21,0,0,7,2,0,7,0,0
1,30,22,0,0,6,2,0,6,0,0
1,30,23,0,0,6,2,0,6,0,0
1,31,0,0,0,6,2,0,6,0,0
1,31,1,0,0,5,1,0,5,0,0
1,31,2,0,0,5,1,0,5,0,0
1,31,3,0,0,5,1,0,5,0,0
1,31,4,0,0,5,2,0,5,0,0
1,31,5,0,0,5,2,0,5,0,0
1,31,6,0,0,5,1,0,5,0,0
1,31,7,0,10,6,1,9.465,3.577,42.964,18.919
1,31,8,13,77,8,1,82.173,8.171,363.282,332.946
1,31,9,340,135,10,1,349.674,19.433,1451.886,1393.915
1,31,10,324,196,11,1,455.451,25.053,1866.616,1795.576
1,31,11,24,214,12,1,233.272,19.617,985.961,941.001
1,31,12,99,261,12,1,359.265,22.479,1497.855,1438.505
1,31,13,176,247,13,1,411.16,25.687,1686.75,1621.55
1,31,14,434,163,12,1,493.765,27.484,1994.67,1919.311
1,31,15,377,115,11,1,341.613,22.238,1390.398,1334.246
1,31,16,582,44,10,0,259.519,21.375,970.94,926.37
1,31,17,0,0,9,1,0,9,0,0
1,31,18,0,0,9,1,0,9,0,0
1,31,19,0,0,9,0,0,9,0,0
1,31,20,0,0,8,0,0,8,0,0
1,31,21,0,0,8,1,0,8,0,0
1,31,22,0,0,7,1,0,7,0,0
1,31,23,0,0,6,1,0,6,0,0
2,1,0,0,0,5,1,0,5,0,0
2,1,1,0,0,4,1,0,4,0,0
2,1,2,0,0,3,1,0,3,0,0
2,1,3,0,0,3,1,0,3,0,0
2,1,4,0,0,2,2,0,2,0,0
2,1,5,0,0,2,1,0,2,0,0
2,1,6,0,0,2,1,0,2,0,0
2,1,7,0,22,4,1,21.42,1.95,97.91,72.846
2,1,8,140,83,6,1,146.832,8.428,626.85,590.71
2,1,9,312,141,8,1,341.054,17.516,1430.43,1373.097
2,1,10,601,133,10,1,596.507,28.326,2401.399,2311.436
2,1,11,474,201,12,1,620.471,32.107,2465.672,2373.277
2,1,12,611,164,13,0,708.238,41.331,2689.204,2588.091
2,1,13,567,166,14,0,647.197,40.891,2459.688,2367.521
2,1,14,540,142,14,0,544.107,37.252,2093.91,2015.112
2,1,15,545,91,13,0,409.028,31.165,1587.749,1525.651
2,1,16,437,50,10,0,217.535,20.456,828.288,787.33
2,1,17,0,0,9,1,0,9,0,0
2,1,18,0,0,9,1,0,9,0,0
2,1,19,0,0,8,1,0,8,0,0
2,1,20,0,0,8,1,0,8,0,0
2,1,21,0,0,8,1,0,8,0,0
2,1,22,0,0,7,1,0,7,0,0
2,1,23,0,0,6,1,0,6,0,0
2,2,0,0,0,5,1,0,5,0,0
2,2,1,0,0,5,1,0,5,0,0
2,2,2,0,0,5,1,0,5,0,0
2,2,3,0,0,5,1,0,5,0,0
2,2,4,0,0,5,1,0,5,0,0
2,2,5,0,0,5,1,0,5,0,0
2,2,6,0,0,6,1,0,6,0,0
2,2,7,0,14,7,1,13.262,4.731,59.906,35.55
2,2,8,149,84,9,1,151.5,11.569,637.255,600.874
2,2,9,379,133,11,0,378.973,25.106,1532.46,1472.06
2,2,10,306,202,12,0,450.559,30.409,1800.921,1732.044
2,2,11,759,118,13,0,761.155,41.974,2877.149,2768.391
2,2,12,364,241,14,0,577.231,39.02,2219.354,2136.094
2,2,13,361,224,14,0,541.283,36.709,2103.098,2023.978
2,2,14,401,174,14,0,485.422,34.64,1895.877,1823.862
2,2,15,420,113,13,0,364.367,29.206,1434.406,1376.956
2,2,16,129,68,12,0,125.196,18.48,506.124,472.713
2,2,17,0,0,11,1,0,11,0,0
2,2,18,0,0,10,1,0,10,0,0
2,2,19,0,0,10,1,0,10,0,0
2,2,20,0,0,9,1,0,9,0,0
2,2,21,0,0,9,1,0,9,0,0
2,2,22,0,0,8,1,0,8,0,0
2,2,23,0,0,8,1,0,8,0,0
2,3,0,0,0,8,1,0,8,0,0
2,3,1,0,0,8,1,0,8,0,0
2,3,2,0,0,8,1,0,8,0,0
2,3,3,0,0,7,1,0,7,0,0
2,3,4,0,0,7,1,0,7,0,0
2,3,5,0,0,7,1,0,7,0,0
2,3,6,0,0,7,1,0,7,0,0
2,3,7,183,16,8,1,62.936,7.462,229.775,202.163
2,3,8,580,52,10,1,297.932,17.672,1169.414,1119.542
2,3,9,742,70,12,1,520.317,27.756,2061.298,1983.639
2,3,10,813,81,14,1,689.874,35.699,2676.621,2576.01
2,3,11,852,85,16,1,796.299,41.339,3019.224,2904.496
2,3,12,864,86,17,1,822.59,43.443,3088.6,2970.896
2,3,13,858,81,17,1,779.352,42.342,2937.833,2826.544
2,3,14,817,74,18,1,663.577,39.839,2515.896,2421.578
2,3,15,731,64,17,1,480.475,33.071,1841.321,1771.118
2,3,16,161,69,15,1,137.586,19.671,549.57,515.19
2,3,17,0,0,13,1,0,13,0,0
2,3,18,0,0,12,1,0,12,0,0
2,3,19,0,0,12,1,0,12,0,0
2,3,20,0,0,11,1,0,11,0,0
2,3,21,0,0,11,1,0,11,0,0
2,3,22,0,0,11,1,0,11,0,0
2,3,23,0,0,11,1,0,11,0,0
2,4,0,0,0,10,1,0,10,0,0
2,4,1,0,0,10,1,0,10,0,0
2,4,2,0,0,9,1,0,9,0,0
2,4,3,0,0,9,1,0,9,0,0
2,4,4,0,0,8,1,0,8,0,0
2,4,5,0,0,8,1,0,8,0,0
2,4,6,0,0,8,1,0,8,0,0
2,4,7,228,17,10,1,73.61,9.87,262.062,233.805
2,4,8,627,49,13,0,312.35,23.875,1188.916,1138.507
2,4,9,783,65,15,0,540.007,35.828,2056.797,1979.294
2,4,10,836,80,17,1,707.282,39.137,2697.873,2596.414
2,4,11,871,85,18,1,808.072,43.618,3028.57,2913.443
2,4,12,880,87,19,1,839.492,45.828,3113.707,2994.917
2,4,13,864,85,20,1,796.951,45.712,2952.974,2841.05
2,4,14,822,79,19,1,675.194,41.19,2543.394,2448.014
2,4,15,735,68,18,1,489.09,34.342,1864.36,1793.395
2,4,16,547,48,16,1,257.152,24.495,957.289,913.072
2,4,17,0,0,14,1,0,14,0,0
2,4,18,0,0,13,1,0,13,0,0
2,4,19,0,0,12,1,0,12,0,0
2,4,20,0,0,11,1,0,11,0,0
2,4,21,0,0,10,1,0,10,0,0
2,4,22,0,0,9,2,0,9,0,0
2,4,23,0,0,9,2,0,9,0,0
2,5,0,0,0,8,2,0,8,0,0
2,5,1,0,0,8,2,0,8,0,0
2,5,2,0,0,8,2,0,8,0,0
2,5,3,0,0,7,1,0,7,0,0
2,5,4,0,0,7,1,0,7,0,0
2,5,5,0,0,7,1,0,7,0,0
2,5,6,0,0,7,1,0,7,0,0
2,5,7,0,11,8,1,10.412,5.662,46.844,22.728
2,5,8,43,87,10,1,108.188,11.102,467.67,435.103
2,5,9,117,163,12,1,247.12,18.261,1042.305,995.866
2,5,10,622,132,14,1,616.409,32.34,2435.413,2344.167
2,5,11,937,79,15,1,856.799,41.801,3241.429,3117.032
2,5,12,944,81,16,1,888.334,44.573,3316.599,3188.84
2,5,13,913,85,16,1,832.765,43.162,3126.906,3007.543
2,5,14,868,79,16,2,709.651,35.652,2748.991,2645.477
2,5,15,775,69,14,2,514.073,28.313,2018.366,1942.193
2,5,16,575,51,12,2,271.625,19.267,1037.344,991.036
2,5,17,0,0,10,2,0,10,0,0
2,5,18,0,0,9,2,0,9,0,0
2,5,19,0,0,9,2,0,9,0,0
2,5,20,0,0,9,2,0,9,0,0
2,5,21,0,0,8,3,0,8,0,0
2,5,22,0,0,8,3,0,8,0,0
2,5,23,0,0,8,3,0,8,0,0
2,6,0,0,0,8,3,0,8,0,0
2,6,1,0,0,8,4,0,8,0,0
2,6,2,0,0,8,4,0,8,0,0
2,6,3,0,0,8,4,0,8,0,0
2,6,4,0,0,7,4,0,7,0,0
2,6,5,0,0,7,4,0,7,0,0
2,6,6,0,0,7,4,0,7,0,0
2,6,7,219,21,7,4,76.571,7.05,281.047,252.406
2,6,8,646,58,8,5,334.083,13.272,1340.613,1285.911
2,6,9,811,73,9,5,569.012,19.306,2347.242,2259.301
2,6,10,865,89,10,5,742.966,24.084,3050.269,2934.213
2,6,11,900,94,11,6,852.801,25.761,3491.262,3355.514
2,6,12,906,96,11,6,883.019,26.434,3607.021,3465.842
2,6,13,884,96,10,7,830.753,23.174,3440.643,3307.236
2,6,14,838,89,9,7,702.475,20.05,2932.712,2821.638
2,6,15,750,76,8,6,510.014,16.663,2116.496,2036.903
2,6,16,555,54,7,5,269.047,11.708,1066.835,1019.743
2,6,17,0,0,7,5,0,7,0,0
2,6,18,0,0,6,4,0,6,0,0
2,6,19,0,0,6,4,0,6,0,0
2,6,20,0,0,6,4,0,6,0,0
2,6,21,0,0,5,3,0,5,0,0
2,6,22,0,0,5,3,0,5,0,0
2,6,23,0,0,4,3,0,4,0,0
2,7,0,0,0,4,3,0,4,0,0
2,7,1,0,0,4,3,0,4,0,0
2,7,2,0,0,4,3,0,4,0,0
2,7,3,0,0,3,3,0,3,0,0
2,7,4,0,0,3,3,0,3,0,0
2,7,5,0,0,3,3,0,3,0,0
2,7,6,0,0,3,3,0,3,0,0
2,7,7,288,21,5,4,91.037,5.357,328.782,299.164
2,7,8,690,52,7,4,344.516,13.232,1379.426,1323.595
2,7,9,850,65,8,5,584.707,18.626,2419.059,2328.431
2,7,10,923,73,9,5,763.974,23.516,3144.394,3024.268
2,7,11,956,78,10,5,876.295,26.988,3566.636,3427.364
2,7,12,963,81,11,5,909.721,28.816,3674.233,3529.849
2,7,13,937,84,11,4,856.097,30.064,3431.77,3298.771
2,7,14,892,80,11,4,732.571,27.322,2956.201,2844.141
2,7,15,811,69,10,3,538.066,23.2,2166.076,2084.727
2,7,16,642,49,9,3,294.114,15.867,1138.715,1089.684
2,7,17,142,10,7,3,41.634,6.988,145.928,119.952
2,7,18,0,0,7,3,0,7,0,0
2,7,19,0,0,6,3,0,6,0,0
2,7,20,0,0,5,2,0,5,0,0
2,7,21,0,0,5,2,0,5,0,0
2,7,22,0,0,4,2,0,4,0,0
2,7,23,0,0,4,2,0,4,0,0
2,8,0,0,0,4,2,0,4,0,0
2,8,1,0,0,4,2,0,4,0,0
2,8,2,0,0,4,2,0,4,0,0
2,8,3,0,0,4,2,0,4,0,0
2,8,4,0,0,3,2,0,3,0,0
2,8,5,0,0,3,2,0,3,0,0
2,8,6,0,0,3,2,0,3,0,0
2,8,7,321,21,5,2,98.003,5.744,350.251,320.188
2,8,8,678,53,8,2,342.192,15.764,1356.809,1301.637
2,8,9,333,151,9,2,368.245,18.316,1541.399,1480.726
2,8,10,850,91,10,2,738.796,29.171,2962.3,2849.983
2,8,11,883,97,10,2,847.399,33.119,3349.643,3220.392
2,8,12,888,99,10,2,876.553,34.191,3449.937,3316.102
2,8,13,372,236,10,2,568.78,26.4,2324.475,2237.377
2,8,14,820,91,10,2,696.656,28.724,2794.139,2688.793
2,8,15,368,132,9,1,362.441,21.938,1483.946,1425.015
2,8,16,0,22,8,1,20.836,8.141,92.742,67.774
2,8,17,0,1,7,2,0.944,4.927,4.262,0
2,8,18,0,0,6,2,0,6,0,0
2,8,19,0,0,5,2,0,5,0,0
2,8,20,0,0,5,2,0,5,0,0
2,8,21,0,0,5,1,0,5,0,0
2,8,22,0,0,5,1,0,5,0,0
2,8,23,0,0,6,1,0,6,0,0
2,9,0,0,0,6,1,0,6,0,0
2,9,1,0,0,6,1,0,6,0,0
2,9,2,0,0,6,2,0,6,0,0
2,9,3,0,0,7,2,0,7,0,0
2,9,4,0,0,7,2,0,7,0,0
2,9,5,0,0,7,3,0,7,0,0
2,9,6,0,0,7,4,0,7,0,0
2,9,7,0,21,7,4,19.917,5.781,89.559,64.651
2,9,8,0,15,7,4,14.199,5.695,63.873,39.443
2,9,9,0,122,8,4,119.314,9.049,528.96,495.042
2,9,10,0,82,8,4,77.949,8.355,346.625,316.637
2,9,11,101,271,8,4,370.041,14.776,1598.017,1535.602
2,9,12,26,239,8,4,260.685,12.984,1135.546,1086.601
2,9,13,59,252,9,4,313.18,14.918,1351.862,1296.834
2,9,14,0,83,9,4,78.898,9.814,348.613,318.583
2,9,15,674,92,8,3,493.483,18.469,2038.295,1961.434
2,9,16,487,64,7,3,258.495,12.893,1031.04,984.899
2,9,17,0,14,7,2,13.265,6.174,59.545,35.195
2,9,18,0,0,7,2,0,7,0,0
2,9,19,0,0,6,2,0,6,0,0
2,9,20,0,0,6,2,0,6,0,0
2,9,21,0,0,6,3,0,6,0,0
2,9,22,0,0,6,3,0,6,0,0
2,9,23,0,0,6,3,0,6,0,0
2,10,0,0,0,6,3,0,6,0,0
2,10,1,0,0,6,2,0,6,0,0
2,10,2,0,0,6,2,0,6,0,0
2,10,3,0,0,6,2,0,6,0,0
2,10,4,0,0,6,2,0,6,0,0
2,10,5,0,0,6,2,0,6,0,0
2,10,6,0,0,6,2,0,6,0,0
2,10,7,0,20,6,2,18.963,4.395,85.781,60.944
2,10,8,0,15,7,2,14.199,5.297,63.983,39.552
2,10,9,750,84,7,2,554.977,20.248,2285.599,2199.931
2,10,10,852,86,8,2,739.113,27.857,2983.255,2870.053
2,10,11,0,52,8,2,49.401,9.985,218.114,190.733
2,10,12,392,254,8,3,622.422,21.478,2605.56,2507.757
2,10,13,212,270,8,3,468.696,19.305,1981.483,1906.575
2,10,14,828,91,8,3,706.876,24.555,2893.008,2783.592
2,10,15,719,84,8,2,511.498,22.405,2073.837,1995.741
2,10,16,428,62,7,2,235.945,13.328,943.125,899.272
2,10,17,0,12,7,2,11.363,6.035,51.041,26.848
2,10,18,0,0,7,2,0,7,0,0
2,10,19,0,0,6,2,0,6,0,0
2,10,20,0,0,6,2,0,6,0,0
2,10,21,0,0,6,3,0,6,0,0
2,10,22,0,0,6,3,0,6,0,0
2,10,23,0,0,6,3,0,6,0,0
2,11,0,0,0,5,4,0,5,0,0
2,11,1,0,0,5,3,0,5,0,0
2,11,2,0,0,6,2,0,6,0,0
2,11,3,0,0,6,2,0,6,0,0
2,11,4,0,0,6,2,0,6,0,0
2,11,5,0,0,5,2,0,5,0,0
2,11,6,0,0,5,2,0,5,0,0
2,11,7,116,31,6,2,62.501,5.628,248.499,220.514
2,11,8,524,77,6,2,310.915,12.791,1267.393,1214.786
2,11,9,711,97,7,3,548.226,19.408,2269.422,2184.345
2,11,10,850,90,7,3,744.564,24.672,3051.623,2935.509
2,11,11,407,241,8,3,610.681,22.994,2537.098,2441.962
2,11,12,316,274,8,4,581.434,20.588,2444.617,2353.022
2,11,13,96,269,8,4,362.549,15.702,1559.105,1497.89
2,11,14,359,203,8,3,487.171,19.065,2052.86,1975.494
2,11,15,524,111,7,3,429.458,17.023,1792.296,1723.701
2,11,16,255,77,6,2,182.456,10.561,753.648,714.513
2,11,17,0,13,6,2,12.313,4.847,55.589,31.312
2,11,18,0,0,5,2,0,5,0,0
2,11,19,0,0,5,1,0,5,0,0
2,11,20,0,0,5,1,0,5,0,0
2,11,21,0,0,5,1,0,5,0,0
2,11,22,0,0,5,1,0,5,0,0
2,11,23,0,0,5,1,0,5,0,0
2,12,0,0,0,5,1,0,5,0,0
2,12,1,0,0,5,1,0,5,0,0
2,12,2,0,0,4,1,0,4,0,0
2,12,3,0,0,3,1,0,3,0,0
2,12,4,0,0,3,1,0,3,0,0
2,12,5,0,0,3,1,0,3,0,0
2,12,6,0,0,3,1,0,3,0,0
2,12,7,0,2,3,1,1.889,0.322,8.696,0
2,12,8,0,12,3,1,11.357,0.583,52.215,28
2,12,9,0,30,4,1,28.445,2.252,129.854,104.185
2,12,10,0,83,4,1,78.907,4.112,357.371,327.159
2,12,11,17,222,5,1,234.525,10.703,1031.992,985.825
2,12,12,0,146,6,1,141.268,9.463,625.158,589.057
2,12,13,115,275,6,1,384.909,16.926,1645.996,1582.083
2,12,14,0,63,6,2,59.844,6.963,267.731,239.359
2,12,15,0,116,6,2,113.214,7.253,505.857,472.452
2,12,16,0,47,5,2,44.607,4.493,201.698,174.641
2,12,17,87,16,4,2,37.677,3.02,146.311,120.328
2,12,18,0,0,4,2,0,4,0,0
2,12,19,0,0,4,2,0,4,0,0
2,12,20,0,0,3,2,0,3,0,0
2,12,21,0,0,3,2,0,3,0,0
2,12,22,0,0,3,2,0,3,0,0
2,12,23,0,0,3,2,0,3,0,0
2,13,0,0,0,3,2,0,3,0,0
2,13,1,0,0,2,2,0,2,0,0
2,13,2,0,0,2,2,0,2,0,0
2,13,3,0,0,3,3,0,3,0,0
2,13,4,0,0,3,3,0,3,0,0
2,13,5,0,0,4,3,0,4,0,0
2,13,6,0,0,4,3,0,4,0,0
2,13,7,225,26,4,4,83.944,4.274,316.056,286.7
2,13,8,107,103,6,4,156.529,8.019,678.949,641.594
2,13,9,516,127,9,4,463.433,18.017,1937.854,1864.428
2,13,10,412,206,10,3,550.074,22.793,2281.012,2195.512
2,13,11,438,238,11,2,645.762,28.31,2616.697,2518.457
2,13,12,524,218,12,2,709.703,31.228,2836.812,2729.719
2,13,13,513,208,13,1,668.388,34.947,2621.039,2522.627
2,13,14,402,198,13,1,513.98,30.24,2054.928,1977.49
2,13,15,363,142,12,0,374.455,28.798,1487.818,1428.771
2,13,16,342,74,12,0,217.691,22.079,847.505,806.07
2,13,17,0,18,11,0,17.066,11.457,74.864,50.23
2,13,18,0,0,10,0,0,10,0,0
2,13,19,0,0,9,0,0,9,0,0
2,13,20,0,0,8,0,0,8,0,0
2,13,21,0,0,7,0,0,7,0,0
2,13,22,0,0,6,0,0,6,0,0
2,13,23,0,0,6,1,0,6,0,0
2,14,0,0,0,5,1,0,5,0,0
2,14,1,0,0,5,1,0,5,0,0
2,14,2,0,0,5,1,0,5,0,0
2,14,3,0,0,4,1,0,4,0,0
2,14,4,0,0,4,1,0,4,0,0
2,14,5,0,0,5,1,0,5,0,0
2,14,6,0,0,5,1,0,5,0,0
2,14,7,201,32,6,1,84.518,6.275,322.676,293.183
2,14,8,537,79,7,1,322.188,15.594,1300.322,1246.778
2,14,9,698,103,8,1,552.482,24.987,2232.041,2148.322
2,14,10,775,118,9,0,730.169,37.908,2809.657,2703.677
2,14,11,819,123,10,0,838.444,43.215,3153.293,3032.78
2,14,12,839,120,11,0,873.742,45.779,3245.174,3120.611
2,14,13,817,120,12,0,822.85,45.365,3059.045,2942.613
2,14,14,773,111,11,0,701.25,40.491,2658.945,2559.036
2,14,15,689,94,11,1,512.436,28.435,2024.959,1948.558
2,14,16,501,70,10,1,275.23,19.273,1073.388,1026.121
2,14,17,107,18,8,1,43.914,8.421,165.023,138.68
2,14,18,0,0,7,1,0,7,0,0
2,14,19,0,0,7,1,0,7,0,0
2,14,20,0,0,7,1,0,7,0,0
2,14,21,0,0,7,1,0,7,0,0
2,14,22,0,0,7,1,0,7,0,0
2,14,23,0,0,7,1,0,7,0,0
2,15,0,0,0,7,1,0,7,0,0
2,15,1,0,0,7,1,0,7,0,0
2,15,2,0,0,7,1,0,7,0,0
2,15,3,0,0,7,1,0,7,0,0
2,15,4,0,0,7,1,0,7,0,0
2,15,5,0,0,7,1,0,7,0,0
2,15,6,0,0,7,1,0,7,0,0
2,15,7,231,33,7,1,91.643,7.689,344.088,314.152
2,15,8,560,78,8,1,332.187,16.944,1332.354,1277.891
2,15,9,715,100,9,1,561.381,26.266,2254.71,2170.169
2,15,10,595,156,10,2,638.68,27.197,2591.835,2494.569
2,15,11,486,226,11,2,675.25,29.357,2722.561,2620.112
2,15,12,306,286,12,2,589.03,28.208,2390.2,2300.656
2,15,13,380,251,12,2,598.205,28.169,2425.592,2334.717
2,15,14,96,234,11,2,315.409,19.746,1329.885,1275.493
2,15,15,247,162,10,1,324.196,19.818,1349.594,1294.632
2,15,16,43,89,9,1,108.387,11.873,466.458,433.917
2,15,17,0,19,8,1,18.016,6.551,80.743,56
2,15,18,0,0,8,1,0,8,0,0
2,15,19,0,0,8,1,0,8,0,0
2,15,20,0,0,8,1,0,8,0,0
2,15,21,0,0,7,1,0,7,0,0
2,15,22,0,0,7,1,0,7,0,0
2,15,23,0,0,7,1,0,7,0,0
2,16,0,0,0,7,2,0,7,0,0
2,16,1,0,0,7,2,0,7,0,0
2,16,2,0,0,7,2,0,7,0,0
2,16,3,0,0,6,2,0,6,0,0
2,16,4,0,0,6,2,0,6,0,0
2,16,5,0,0,6,2,0,6,0,0
2,16,6,0,0,6,2,0,6,0,0
2,16,7,304,31,7,2,104.927,7.871,382.609,351.866
2,16,8,172,107,9,2,188.483,12.55,795.049,754.909
2,16,9,764,87,10,3,576.484,22.711,2353.111,2264.952
2,16,10,483,194,11,3,593.748,25.093,2435.651,2344.396
2,16,11,826,122,11,3,848.066,31.06,3389.403,3258.345
2,16,12,135,305,11,3,451.296,22.422,1882.709,1811.133
2,16,13,63,270,12,3,335.732,19.623,1418.809,1361.821
2,16,14,185,239,12,2,395.13,21.979,1647.047,1583.101
2,16,15,0,83,12,2,79.212,13.582,344.216,314.278
2,16,16,9,85,11,1,87.482,11.813,381.461,350.742
2,16,17,0,15,9,1,14.21,7.319,63.474,39.051
2,16,18,0,0,9,1,0,9,0,0
2,16,19,0,0,9,1,0,9,0,0
2,16,20,0,0,9,1,0,9,0,0
2,16,21,0,0,9,2,0,9,0,0
2,16,22,0,0,9,2,0,9,0,0
2,16,23,0,0,8,2,0,8,0,0
2,17,0,0,0,8,2,0,8,0,0
2,17,1,0,0,8,2,0,8,0,0
2,17,2,0,0,8,2,0,8,0,0
2,17,3,0,0,8,2,0,8,0,0
2,17,4,0,0,9,2,0,9,0,0
2,17,5,0,0,9,3,0,9,0,0
2,17,6,0,0,9,3,0,9,0,0
2,17,7,0,5,10,3,4.726,8.323,21.019,0
2,17,8,0,95,10,3,93.463,10.502,411.72,380.36
2,17,9,6,152,11,4,153.45,13.017,668.089,630.989
2,17,10,47,233,11,3,278.603,16.457,1193.957,1143.407
2,17,11,28,248,11,3,270.779,16.601,1160.521,1110.894
2,17,12,2,182,11,3,179.387,14.354,776.822,737.127
2,17,13,0,173,11,3,168.704,13.845,732.242,693.622
2,17,14,0,43,11,3,40.821,10.664,179.698,153.07
2,17,15,0,125,11,3,122.014,12.319,533.196,499.183
2,17,16,20,89,10,2,99.176,11.128,431.945,400.152
2,17,17,0,10,10,2,9.463,8.516,42.049,18.021
2,17,18,0,0,10,1,0,10,0,0
2,17,19,0,0,10,1,0,10,0,0
2,17,20,0,0,9,1,0,9,0,0
2,17,21,0,0,9,1,0,9,0,0
2,17,22,0,0,8,1,0,8,0,0
2,17,23,0,0,8,1,0,8,0,0
2,18,0,0,0,9,1,0,9,0,0
2,18,1,0,0,9,1,0,9,0,0
2,18,2,0,0,9,1,0,9,0,0
2,18,3,0,0,9,1,0,9,0,0
2,18,4,0,0,9,1,0,9,0,0
2,18,5,0,0,9,1,0,9,0,0
2,18,6,0,0,9,1,0,9,0,0
2,18,7,0,28,9,1,26.925,7.301,120.281,94.795
2,18,8,32,108,10,1,125.049,11.768,542.712,508.486
2,18,9,141,191,10,1,293.662,17.861,1242.619,1190.711
2,18,10,33,224,11,2,257.594,17.127,1100.865,1052.86
2,18,11,0,107,11,2,102.225,12.717,445.931,413.836
2,18,12,17,238,11,2,250.681,16.265,1076.167,1028.826
2,18,13,211,290,12,2,492.689,24.292,2036.244,1959.454
2,18,14,0,123,12,2,118.457,15.015,511.465,477.935
2,18,15,0,55,11,2,52.209,10.81,229.677,202.067
2,18,16,14,89,10,1,93.378,10.841,408.129,376.846
2,18,17,0,19,10,1,18.013,8.504,80.046,55.316
2,18,18,0,0,10,2,0,10,0,0
2,18,19,0,0,10,2,0,10,0,0
2,18,20,0,0,9,2,0,9,0,0
2,18,21,0,0,9,2,0,9,0,0
2,18,22,0,0,8,2,0,8,0,0
2,18,23,0,0,8,3,0,8,0,0
2,19,0,0,0,8,3,0,8,0,0
2,19,1,0,0,8,3,0,8,0,0
2,19,2,0,0,8,3,0,8,0,0
2,19,3,0,0,8,4,0,8,0,0
2,19,4,0,0,8,4,0,8,0,0
2,19,5,0,0,8,3,0,8,0,0
2,19,6,0,0,8,3,0,8,0,0
2,19,7,295,36,9,3,108.069,9.839,395.838,364.816
2,19,8,634,69,10,3,360.292,17.318,1442.351,1384.664
2,19,9,770,87,11,3,586.688,24.376,2379.128,2289.999
2,19,10,377,228,11,3,544.324,23.954,2247.202,2162.934
2,19,11,829,121,12,3,856.836,32.106,3408.081,3276.169
2,19,12,789,144,12,4,873.173,31.288,3489.451,3353.788
2,19,13,385,260,11,4,615.776,24.849,2537.062,2441.927
2,19,14,0,108,11,3,103.416,13.429,449.699,417.522
2,19,15,0,32,10,3,30.344,9.209,134.433,108.677
2,19,16,0,10,10,3,9.463,8.486,42.055,18.027
2,19,17,0,1,10,3,0.944,8.216,4.202,0
2,19,18,0,0,9,3,0,9,0,0
2,19,19,0,0,9,4,0,9,0,0
2,19,20,0,0,9,4,0,9,0,0
2,19,21,0,0,9,4,0,9,0,0
2,19,22,0,0,10,4,0,10,0,0
2,19,23,0,0,10,4,0,10,0,0
2,20,0,0,0,10,4,0,10,0,0
2,20,1,0,0,10,4,0,10,0,0
2,20,2,0,0,9,4,0,9,0,0
2,20,3,0,0,9,3,0,9,0,0
2,20,4,0,0,9,3,0,9,0,0
2,20,5,0,0,9,3,0,9,0,0
2,20,6,0,0,9,3,0,9,0,0
2,20,7,0,4,9,3,3.78,7.243,16.892,0
2,20,8,0,60,10,3,56.98,9.593,252.012,223.956
2,20,9,15,165,11,3,172.324,13.601,747.81,708.816
2,20,10,16,208,11,3,217.941,15.03,940.565,896.777
2,20,11,0,142,11,3,136.997,13.172,596.406,560.965
2,20,12,2,181,11,3,178.136,13.961,772.762,733.165
2,20,13,51,272,11,3,327.138,17.699,1394.897,1338.613
2,20,14,101,246,11,2,332.131,19.267,1403.789,1347.243
2,20,15,0,62,11,2,58.873,11.778,257.891,229.718
2,20,16,22,94,10,1,104.922,11.272,456.607,424.281
2,20,17,0,13,9,1,12.308,7.355,54.97,30.705
2,20,18,0,0,9,2,0,9,0,0
2,20,19,0,0,9,2,0,9,0,0
2,20,20,0,0,9,2,0,9,0,0
2,20,21,0,0,9,3,0,9,0,0
2,20,22,0,0,9,3,0,9,0,0
2,20,23,0,0,10,3,0,10,0,0
2,21,0,0,0,10,3,0,10,0,0
2,21,1,0,0,10,4,0,10,0,0
2,21,2,0,0,10,4,0,10,0,0
2,21,3,0,0,10,4,0,10,0,0
2,21,4,0,0,10,3,0,10,0,0
2,21,5,0,0,10,2,0,10,0,0
2,21,6,0,0,10,2,0,10,0,0
2,21,7,0,14,10,2,13.253,8.256,58.957,34.618
2,21,8,0,40,11,2,37.933,10.021,167.458,141.067
2,21,9,0,132,11,2,128.342,12.649,560.027,525.412
2,21,10,76,254,12,2,323.848,19.352,1369.354,1313.817
2,21,11,913,94,12,2,896.96,34.998,3517.719,3380.74
2,21,12,5,197,13,2,197.108,19.561,833.654,792.563
